"3024","3757","Telah mengabarkan kepada kami [Ali bin Hujr] dan [Al Harits bin Miskin] dengan membacakan riwayat dan aku mendengar, lafazhnya adalah lafazh Al Harits, dari [Sufyan] dari [Az Zuhri] dari ['Ubaidullah bin Abdullah] dari [Ibnu Abbas], bahwa Sa'd bin Ubadah meminta fatwa kepada Rasulullah shallallahu 'alaihi wasallam mengenai nadzar yang menjadi kewajiban atas ibunya yang telah meninggal sebelum menunaikannya. Maka beliau bersabda: ""Tunaikanlahj nadzar tersebut untuknya."""
"3025","3758","Telah mengabarkan kepada kami [Qutaibah] berkata; telah menceritakan kepada kami [Al Laits] dari [Ibnu Syihab] dari ['Ubaidullah bin Abdullah] dari [Ibnu Abbas] berkata, ""Sa'd bin 'Ubadah meminta fatwa kepada Rasulullah shallallahu 'alaihi wasallam mengenai nadzar yang menjadi kewajiban atas ibunya yang telah meninggal sebelum menunaikannya. Maka Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tunaikanlah nadzar tersebut untuknya."""
"3026","3759","Telah mengabarkan kepada kami [Muhammad bin Adam] dan [Harun bin Ishaq Al Hamdani] dari ['Abdah] dari [Hisyam] -yaitu Ibnu 'Urwah- dari [Bakr bin Wail] dari [Az Zuhri] dari ['Ubaidullah bin Abdullah] dari [Ibnu Abbas] berkata, ""Sa'd bin 'Ubadah datang kepada Nabi shallallahu 'alaihi wasallam kemudian berkata, ""Sesungguhnya ibuku telah meninggal dan ia memiliki kewajiban nadzar yang belum sempat ia kerjakan. Maka beliau bersabda mengenai nadzar yang menjadi kewajiban ibunya dan belum sempat dikerjakan hingga meninggal, beliau katakan: ""Tunaikanlah nadzar tersebut untuknya."""
"3027","3761","Telah mengabarkan kepada kami [Muhammad bin Abdullah bin Yazid] berkata; telah menceritakan kepada kami [Sufyan] dari [Ayyub] dari [Nafi'] dari [Ibnu Umar] berkata, ""Pernah Umar memiliki kewajiban nadzar untuk beri'tikaf satu malam di Masjid Al Haram, kemudian ia menanyakan hal itu kepada Rasulullah shallallahu 'alaihi wasallam, maka beliau memerintahkan kepadanya agar beri'tikaf."""
"3028","3762","Telah mengabarkan kepada kami [Ahmad bin Abdullah bin Al Hakam] berkata; telah menceritakan kepada kami [Muhammad bin Ja'far] berkata; telah menceritakan kepada kami [Syu'bah] berkata; aku mendengar ['Ubaidullah] dari [Nafi'] dari [Ibnu Umar], bahwa Umar pernah mewajibkan atas dirinya satu hari untuk beri'tikaf pada masa jahiliyah, kemudian ia bertanya kepada Rasulullah shallallahu 'alaihi wasallam mengenai hal tersebut. Maka beliau memerintahkan kepadanya agar beri'tikaf."""
"3029","3764","Telah mengabarkan kepada kami [Sulaiman bin Daud] berkata; telah memberitakan kepada kami [Ibnu Wahb] dari [Yunus] berkata; [Ibnu Syihab] berkata; telah mengabarkan kepadaku ['Abdurrahman bin Ka'b bin Malik] bahwa [Abdullah bin Ka'b] berkata; aku mendengar [Ka'b bin Malik] menceritakan peristiwanya ketika tertinggal dari Rasulullah shallallahu 'alaihi wasallam dalam perang Tabuk. Ia berkata, ""Tatkala aku duduk di hadapannya, aku katakan, ""Wahai Rasulullah, sesungguhnya taubatku adalah melepaskan diri dari hartaku sebagai sedekah kepada Allah dan Rasul-Nya."" Rasulullah shallallahu 'alaihi wasallam lalu bersabda: ""Tahanlah sebagian hartamu, hal tersebut lebih baik bagimu."" Kemudian aku katakan, ""Sesungguhnya aku menahan sahamku yang ada di Khaibar."""
"3030","3765","Telah mengabarkan kepada kami [Yusuf bin Sa'id] berkata; telah menceritakan kepada kami [Hajjaj bin Muhammad] berkata; telah menceritakan kepada kami [Laits bin Sa'd] berkata; telah menceritakan kepadaku ['Uqail] dari [Ibnu Syihab] berkata; telah menceritakan kepadaku ['Abdurrahman bin Abdullah bin Ka'b] bahwa [Abdullah bin Ka'b bin Malik] berkata, ""Aku mendengar [Ka'b bin Malik] menceritakan peristiwanya ketika tertinggal dari Rasulullah shallallahu 'alaihi wasallam dalam perang Tabuk. Aku berkata, ""Aku katakan, ""Wahai Rasulullah, sesungguhnya taubatku adalah melepaskan diri dari hartaku sebagai sedekah kepada Allah dan Rasul-Nya."" Rasulullah shallallahu 'alaihi wasallam lalu bersabda: ""Tahanlah sebagian hartamu, hal tersebut lebih baik bagimu."" Kemudian aku katakan, ""Sesungguhnya aku menahan sahamku yang ada di Khaibar."""
"3031","3766","Telah mengabarkan kepada kami [Muhammad bin Ma'dan bin Isa] berkata; telah menceritakan kepada kami [Al Hasan bin A'yan] berkata; telah menceritakan kepada kami [Ma'qil] dari [Az Zuhri] berkata; telah mengabarkan kepadaku ['Abdurrahman bin Abdullah bin Ka'b] dari pamannya ['Ubaidullah bin Ka'b] berkata, Saya telah mendengar [bapakku, Ka'b bin Malik] menceritakan, dia berkata; ""Sesungguhnya Allah 'azza wajalla menyelamatkan aku karena bersedekah, dan di antara taubatku adalah melepaskan diri dari hartaku sebagai sedekah kepada Allah dan Rasul-Nya. Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tahanlah sebagian hartamu, hal tersebut lebih baik bagimu."" Kemudian aku katakan, ""Sesungguhnya aku menahan sahamku yang ada di Khaibar."""
"3032","3768","Telah mengabarkan kepada kami [Yunus bin Abdul A'la] berkata; telah menceritakan kepada kami [Ibnu Wahb] berkata; telah mengabarkan kepadaku ['Amru bin Al Harits] bahwa [Katsir bin Farqad] menceritakan kepadanya, bahwa [Nafi'] menceritakan kepada mereka dari [Abdullah bin Umar] ia berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Barangsiapa bersumpah dan mengatakan, 'Insyaallah', maka ia telah mengucapkan pengecualian."""
"3033","3769","Telah mengabarkan kepada kami [Muhammad bin Manshur] berkata; telah menceritakan kepada kami [Sufyan] dari [Ayyub] dari [Nafi'] dari [Ibnu Umar] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Barangsiapa bersumpah dan mengatakan, 'Insyaallah', maka ia telah mengucapkan pengecualian."""
"3034","3771","Telah mengabarkan kepada kami ['Imran bin Bakkar] berkata; telah menceritakan kepada kami [Ali bin 'Ayyasy] berkata; telah memberitakan kepada kami [Syu'aib] berkata; telah menceritakan kepadaku [Abu Az Zinad] di antara apa yang diceritakan kepada ['Abdurrahman Al A'raj] di antara yang ia sebutkan adalah, bahwa ia mendengar [Abu Hurairah] menceritakan dengannya, dari Rasulullah shallallahu 'alaihi wasallam, beliau bersabda: ""Sulaiman bin Daud berkata, 'Sungguh, aku akan akan menggilir sembilan puluh isteri pada malam ini. Setiap mereka akan melahirkan seorang penunggang kuda yang akan berjihad di jalan Allah 'azza wajalla', salah seorang sahabatnya lalu berkata kepadanya, 'Insyaallah.' Namun Sulaiman tidak mengucapkan insya Allah. Setelah itu ia menggilir mereka semua, dan tidak ada seorang pun dari mereka yang hamil kecuali seorang wanita yang melahirkan anak setengah laki-laki. Demi Dzat yang jiwa Muhammad ada di tangan-Nya, seandainya ia mengucapkan 'insyaallah', niscaya mereka akan berjihad di jalan Allah sebagai penunggang kuda semuanya."""
"3035","3772","Telah mengabarkan kepada kami [Ahmad bin Yahya bin Al Wazir bin Sulaiman] dan [Al Harits bin Miskin] dengan membacakan riwayat, dan aku mendengar dari [Ibnu Wahb] berkata; telah mengabarkan kepadaku ['Amru bin Al Harits] dari [Ka'b bin 'Alqamah] dari ['Abdurrahman bin Syimasah] dari ['Alqamah bin 'Amir], bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Kafarah nadzar adalah kafarah sumpah."""
"3036","3773","Telah mengabarkan kepada kami [Katsir bin 'Ubaid] berkata; telah menceritakan kepada kami [Muhammad bin Harb] dari [Az Zubaidi] dari [Az Zuhri] bahwa telah sampai kepadanya dari [Al Qasim] dari [Aisyah] ia berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan."""
"3037","3775","Telah mengabarkan kepada kami [Muhammad bin Abdullah bin Al Mubarak Al Mukharrimi] berkata; telah menceritakan kepada kami [Yahya bin Adam] berkata; telah menceritakan kepada kami [Ibnu Al Mubarak] dari [Yunus] dari [Az Zuhri] dari [Abu Salamah] dari [Aisyah] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan, dan kafarahnya adalah kafarah sumpah."""
"3038","3776","Telah mengabarkan kepada kami [Ishaq bin Manshur] berkata; telah memberitakan kepada kami [Utsman bin Umar] berkata; telah menceritakan kepada kami [Yunus] dari [Az Zuhri] dari [Abu Salamah] dari [Aisyah] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan, dan kafarahnya adalah kafarah sumpah."""
"3039","3778","Telah mengabarkan kepada kami [Harun bin Musa Al Farawi] berkata; telah menceritakan kepada kami [Abu Dlamrah] dari [Yunus] dari [Ibnu Syihab] berkata; telah menceritakan kepada kami [Abu Salamah] dari [Aisyah] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan, dan kafarahnya adalah kafarah sumpah."""
"3040","3779","Telah mengabarkan kepada kami [Muhammad bin Isma'il At Tirmidzi] berkata; telah menceritakan kepada kami [Ayyub bin Sulaiman] berkata; telah menceritakan kepadaku [Abu Bakr bin Abu Uwais] berkata; telah menceritakan kepadaku [Sulaiman bin Bilal] dari [Muhammad bin Abu 'Atiq], dan [Musa bin 'Uqbah] dari [Ibnu Syihab] dari [Sulaiman bin Arqam] bahwa [Yahya bin Abu Katsir] yang tinggal di Yamamah telah menceritakan kepadanya, bahwa ia mendengar [Abu Salamah] mengabarkan dari [Aisyah], bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan, dan kafarahnya adalah kafarah sumpah."" Abu 'Abdurrahman berkata, ""Sulaiman bin Arqam adalah orang yang ditinggalkan haditsnya. Wallahu A'lam. Dalam hadits ini, tidak hanya satu orang saja yang menyelisihinya di antara sahabat Yahya bin Katsir."""
"3041","3780","Telah mengabarkan kepada kami [Hannad bin As Sari] dari [Waki'] dari [Ibnu Al Mubarak] -yaitu Ali- dari [Yahya bin Abu Katsir] dari [Muhammad bin Az Zubair Al Hanzhali] dari [ayahnya] dari [Imran bin Hushain] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan, dan kafarahnya adalah kafarah sumpah."""
"3042","3782","Telah mengabarkan kepada kami [Ali bin Maimun] berkata; telah menceritakan kepada kami [Ma'mar bin Sulaiman] dari [Abdullah bin Bisyr] dari [Yahya bin Abu Katsir] dari [Muhammad Al Hanzhali] dari [ayahnya] dari [Imran bin Hushain] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemarahan, dan kafarahnya adalah kafarah sumpah."" Abu 'Abdurrahman berkata, ""Muhammad bin Az Zubair adalah seorang yang lemah, haditsnya tidak bisa menjadi hujjah atas hadits lain yang semisal (kelemahannya), dan dalam hadits ini ia banyak diperselisihkan."""
"3043","3783","Telah mengabarkan kepada kami [Ibrahim bin Ya'qub] berkata; telah menceritakan kepada kami [Al Hasan bin Musa] berkata; telah menceritakan kepada kami [Syaiban] dari [Yahya] dari [Muhammad bin Az Zubair] dari [ayahnya] dari [Imran] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemarahan, dan kafarahnya adalah kafarah sumpah."""
"3044","3785","Telah mengabarkan kepada kami [Muhammad bin Wahb] berkata; telah menceritakan kepada kami [Muhammad bin Salamah] berkata; telah menceritakan kepadaku [Ibnu Ishaq] dari [Muhammad bin Az Zubair] dari [ayahnya] dari [seorang laki-laki] penduduk Bashrah, ia berkata; aku menemani [Imran bin Hushain] ia berkata, ""Aku mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: ""Nadzar ada dua; nadzar dalam ketaatan kepada Allah, maka hal tersebut adalah untuk Allah dan harus ditunaikan, sedangkan nadzar dalam bermaksiat kepada Allah, maka hal tersebut adalah untuk setan dan tidak boleh ditunaikan, dan ia bisa dihapus oleh kafarah yang menghapus sumpah."""
"3045","3786","Telah mengabarkan kepada kami [Ibrahim bin Ya'qub] berkata; telah menceritakan kepada kami [Musaddad] berkata; telah menceritakan kepada kami [Abdul Warits] dari [Muhammad bin Az Zubair Al Hanzhali] berkata; telah mengabarkan kepadaku [ayahku] bahwa [seorang laki-laki] menceritakan kepadanya, bahwa ia bertanya kepada [Imran bin Hushain] mengenai seorang laki-laki yang bernadzar untuk tidak menghadiri shalat di masjid kaumnya. Maka Imran berkata, ""Aku mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemurkaan, dan kafarahnya adalah kafarah sumpah."""
"3046","3787","Telah mengabarkan kepada kami [Ahmad bin Harb] berkata; telah menceritakan kepada kami [Abu Daud] berkata; telah menceritakan kepada kami [Sufyan] dari [Muhammad bin Az Zubair] dari [Al Hasan] dari [Imran bin Hushain] berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan dan kemarahan, dan kafarahnya adalah kafarah sumpah."""
"3047","3789","Telah mengabarkan kepada kami [Ya'qub bin Ibrahim] berkata; telah memberitakan kepada kami [Husyaim] berkata; telah memberitakan kepada kami [Manshur] dari [Al Hasan] dari [Imran bin Hushain] berkata, ""Nabi shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar bagi anak Adam dalam perkara yang tidak ia dimiliki atau dalam bermaksiat kepada Allah 'azza wajalla."" Hadits tersebut diselisihi oleh Ali bin Zaid, ia meriwayatkannya dari Al Hasan, dari 'Abdurrahman bin Samurah."
"3048","3790","Telah mengabarkan kepada kami [Ali bin Muhammad bin Ali] berkata; telah menceritakan kepada kami [Khalaf bin Tamim] berkata; telah menceritakan kepada kami [Za`idah] berkata; telah menceritakan kepada kami [Ali bin Zaid bin Jad'an] dari [Al Hasan] dari ['Abdurrahman bin Samurah] dari Nabi shallallahu 'alaihi wasallam bersabda: ""Tidak boleh ada nadzar dalam kemaksiatan atau dalam perkara yang tidak dimiliki oleh anak Adam."" Abu Abdurrahman berkata, ""Ali bin Zaid adalah seorang yang lemah dan hadits ini salah, yang benar adalah Imran bin Hushain. Dan hadits ini juga telah diriwayatkan dari Imran bin Hushain dari jalur yang lain."""
"3049","3792","Telah mengabarkan kepada kami [Ishaq bin Ibrahim] berkata; telah memberitakan kepada kami [Hammad bin Mas'adah] dari [Humaid] dari [Tsabit] dari [Anas] berkata, ""Nabi shallallahu 'alaihi wasallam melihat seorang laki-laki yang berjalan dengan diapit antara dua orang, kemudian beliau bertanya: ""Apa ini?"" mereka menjawab, ""Ia nadzar untuk berjalan menuju Ka'bah."" Beliau bersabda: ""Sungguh, Allah tidak butuh kepada penyiksaan orang ini terhadap dirinya, perintahkan dia agar naik kendaraan."""
"3050","3793","Telah mengabarkan kepada kami [Muhammad bin Al Mutsanna] berkata; telah menceritakan kepada kami [Khalid] berkata; telah menceritakan kepada kami [Humaid] dari [Tsabit] dari [Anas] berkata, ""Rasulullah shallallahu 'alaihi wasallam melewati orang yang sudah tua berjalan di antara dua orang dengan cara diapit, kemudian beliau bersabda: ""Apa ini?"" Mereka menjawab, ""Ia bernadzar untuk berjalan menuju Ka'bah."" Beliau pun bersabda: ""Sesungguhnya Allah tidak butuh kepada penyiksaan orang ini terhadap dirinya, perintahkan dia agar naik kendaraan."" Beliau memerintahkan kepadanya agar naik kendaraan."""
"3051","3794","Telah mengabarkan kepada kami [Ahmad bin Hafsh] berkata; telah menceritakan kepadaku [ayahku] berkata; telah menceritakan kepadaku [Ibrahim bin Thahman] dari [Yahya bin Sa'id] dari [Humaid Ath Thawil] dari [Anas bin Malik] ia berkata, ""Rasulullah shallallahu 'alaihi wasallam datang kepada seorang laki-laki yang berjalan di antara dua orang anaknya dengan cara diapit, kemudian beliau bertanya: ""Ada apa orang ini?"" Maka dikatakan, ""Ia bernadzar untuk berjalan menuju Ka'bah."" Kemudian beliau bersabda: ""Sesungguhnya Allah tidak berbuat sesuatupun dengan penyiksaan yang dilakukan orang ini terhadap dirinya."" Kemudian beliau memerintahkan kepadanya agar naik kendaraan."""
"3052","3796","Telah mengabarkan kepada kami [Al Abbas bin Abdul 'Azhim] berkata; telah menceritakan kepada kami [Abdurrazaq] berkata; telah memberitakan kepada kami [Ma'mar] dari [Ibnu Thawus] dari [ayahnya] dari [Abu Hurairah] dan ia memarfu'kannya, ""Sulaiman berkata, ""Sungguh, aku akan menggilir sembilan puluh isteri pada malam ini, setiap orang dari mereka akan melahirkan anak yang akan berperang di jalan Allah."" Kemudian dikatakan kepadanya, 'Ucapkanlah 'Insyaallah'.' Namun Sulaiman tidak mengucapkannya, kemudian ia menggilir mereka dan tidak ada di antara mereka yang melahirkan kecuali seorang wanita yang melahirkan setengah manusia."" Rasulullah shallallahu 'alaihi wasallam lalu bersabda: ""Seandainya Sulaiman mengucapkan, 'Insyaallah', maka ia tidak berdosa dan hal itu akan mewujudkan keperluannya."""
"3053","3797","Telah mengabarkan kepada kami [Muhammad bin Hatim] berkata; telah memberitakan kepada kami [Hibban] berkata; telah memberitakan kepada kami [Abdullah] dari [Syu'bah] dari [Hammad] dari [Ibrahim] dari [Abu Sa'id] berkata, ""Jika kamu memperkerjakan orang, maka beritahukanlah upahnya."""
"3054","3798","Telah mengabarkan kepada kami [Muhammad] berkata; telah memberitakan kepada kami [Hibban] berkata; telah memberitakan kepada kami [Abdullah] dari [Hammad bin Salamah] dari [Yunus] dari [Al Hasan], bahwa ia membenci untuk menyewa orang hingga ia memberitahukan kepadanya jumlah upahnya."""
"3055","3800","Telah mengabarkan kepada kami [Muhammad] ia berkata; telah menceritakan kepada kami [Hibban] ia berkata; telah memberitakan kepada kami [Abdullah] dari [Ma'mar] dari [Hammad] dan [Qatadah] mengenai seorang laki-laki yang berkata kepada orang yang lain, 'Aku ingin menyewa kamu (untuk mengantar) menuju Makkah dengan upah sekian dan sekian, jika aku pergi selama sebulan. Atau sekian dan sekian -lalu ia menyebutkan lama waktunya-, maka kamu akan mendapatkan tambahan sekian dan sekian.' Mereka berdua memandang hal tersebut tidak mengapa, dan mereka tidak menyukai untuk mengatakan, 'Aku akan menyewa darimu dengan upah sekian dan sekian, jika aku berjalan lebih dari satu bulan maka aku akan mengurangi sewaanmu sekian dan sekian'."""
"3056","3801","Telah mengabarkan kepada kami [Muhammad bin Hatim] telah memberitakan kepada kami [Hibban] telah memberitakan kepada kami [Abdullah] dari [Ibnu Juraij] dengan membacakan riwayat, dia berkata; ""Saya berkata kepada ['Atho']; ada seorang budak yang aku pekerjakan selama setahun dengan upah memberinya makanan, dan tahun yang lain dengan ini dan itu. Dia menjawab hal itu tidaklah mengapa dan cukup baginya dengan memberinya persyaratanmu ketika engkau mempekerjakannya selama beberapa hari atau engkau telah mempekerjakannya dan telah berjalan beberapa tahun, ia berkata sesungguhnya engkau tidak menghitungku dari apa yang telah berlalu."
"3057","3802","Telah mengabarkan kepada kami [Muhammad bin Ibrahim] telah memberitakan kepada kami [Khalid yaitu Ibnu Al Harits], dia berkata; ""Saya membacakan riwayat kepada [Abdul Hamid bin Ja'far], telah mengabarkan kepadaku [ayahku] dari [Rafi' bin Usaid bin Zhuhair] dari [ayahnya yaitu Usaid bin Zhuhair] bahwa dia keluar kepada kaumnya yaitu Bani Haritsah, lalu berkata; ""Wahai Bani Haritsah, sesungguhnya musibah telah menimpa kalian."" Mereka bertanya; ""Apa itu?"" Dia menjawab; ""Rasulullah shallallahu 'alaihi wasallam melarang dari menyewakan tanah, kami berkata; wahai Rasulullah bagaimana jika kami menyewakan dengan sedikit biji-bijian, beliau menjawab: "" Tidak, "" ia berkata dan kami dahulu menyewakannya dengan jerami, beliau menjawab: "" Tidak, "" kami menyewakannya dengan sesuatu yang ditanam dengan pengairan sungai kecil, beliau bersabda: "" Tidak, tanamilah tanah tersebut atau berikan kepada saudaramu."" Mujahid menyelisihi hadits tersebut."
"3058","3804","Telah mengabarkan kepada kami [Muhammad bin Al Mutsanna] telah menceritakan kepada kami [Muhammad] telah menceritakan kepada kami [Syu'bah] dari [Manshur], saya mendengar [Mujahid] menceritakan dari [Usaid bin Zhuhair], dia berkata; telah datang kepada kami [Rafi' bin Khadij] kemudian berkata; ""Rasulullah shallallahu 'alaihi wasallam telah melarang kami dari perkara yang dahulu memberikan manfaat bagi kami, sedang mentaati Rasulullah shallallahu 'alaihi wasallam adalah lebih baik bagi kalian. Beliau telah melarang dari haql, beliau bersabda: ""Barang siapa yang memiliki tanah maka hendaknya dia memberikannya atau meninggalkannya."" Dan beliau melarang dari muzabanah, dan muzabanah adalah seseorang memiliki banyak harta dari pohon kurma kemudian seseorang datang dan mengambilnya dengan sekian dan sekian wasaq dari buah kurma."""
"3059","3805","Telah mengabarkan kepada kami [Muhammad bin Qudamah] telah menceritakan kepada kami [Jarir] dari [Manshur] dari [Mujahid] dari [Usaid bin Zhuhair], dia berkata; telah datang kepada kami [Rafi' bin Khadij] kemudian berbicara dan saya belum faham, dia berkata; ""Sesungguhnya Rasulullah shallallahu 'alaihi wasallam telah melarang kalian dari perkara yang dahulu memberikan manfaat bagi kalian, dan mentaati Rasulullah shallallahu 'alaihi wasallam adalah lebih baik bagi kalian daripada sesuatu yang memberikan manfaat kepada kalian. Rasulullah shallallahu 'alaihi wasallam melarang kalian dari haql dan haql adalah mempekerjakan orang menggarap tanah dengan bagian sepertiga atau seperempat. Maka barang siapa yang memiliki tanah kemudian dia tidak membutuhkannya maka hendaknya dia memberikannya kepada saudaranya atau membiarkannya. Dan beliau melarang dari muzabanah, muzabanah adalah seseorang datang ke pohon kurma yang banyak dengan membawa harta yang banyak kemudian berkata; ""Ambillah dengan sekian dan sekian wasaq kurma tahun tersebut."""
"3060","3807","Telah mengabarkan kepada kami [Ali bin Hujr] telah memberitakan kepada kami ['Ubaidullah yaitu Ibnu 'Amru] dari [Abdul Karim] dari [Mujahid], dia berkata; ""Saya menggandeng tangan Thawus hingga saya menggamitkannya dengan [anak Rafi' bin Khadij], kemudian dia menceritakan kepadanya dari [ayahnya] dari Rasulullah shallallahu 'alaihi wasallam bahwa beliau melarang dari menyewakan tanah. Kemudian Thawus menolak dan berkata; ""Saya telah mendengar Ibnu Abbas bahwa dia melihat hal tersebut tidak mengapa."" Dan hadits tersebut diriwayatkan oleh Abu 'Awanah dari Abu Hashin dari Mujahid, dia berkata; telah berkata Rafi'....secara mursal."""
"3061","3808","Telah mengabarkan kepada kami [Qutaibah], ia berkata; telah menceritakan kepada kami [Abu 'Awanah] dari [Abu Hashin] dari [Mujahid], ia berkata; telah berkata [Rafi' bin Khadij]; Rasulullah shallallahu 'alaihi wasallam telah melarang kita dari perkara yang dahulu bermanfaat bagi kita, dan perintah Rasulullah shallallahu 'alaihi wasallam adalah sesuatu yang wajib. Beliau telah melarang kita untuk menerima tanahdengan sebagian hasilnya. Hadits tersebut disetujui oleh Ibrahim bin Muhajir. "
"3062","3809","Telah mengabarkan kepada kami [Ahmad bin Sulaiman] dari ['Ubaidullah] telah menceritakan kepada kami [Israil] dari [Ibrahim bin Muhajir] dari [Mujahid] dari [Rafi' bin Khadij], dia berkata; ""Nabi shallallahu 'alaihi wasallam melewati tanah seorang laki-laki Anshar dan beliau telah mengetahui bahwa dia membutuhkan (tanah tersebut), kemudian beliau bersabda: ""Milik siapakah tanah ini?"" Dia berkata; ""Milik Fulan. Dia memberikannya kepadaku dengan upah (disewakan). Kemudian beliau bersabda; """"Andai saja dia (mau) memberikannya kepada saudaranya."" Kemudian Rafi' mendatangi orang-orang Anshar lalu berkata; ""Sesungguhnya Rasulullah shallallahu 'alaihi wasallam melarang kalian dari perkara yang dahulu memberikan manfaat bagi kalian, dan ketaatan kepada Rasulullah shallallahu 'alaihi wasallam adalah lebih bermanfaat bagi kalian."""
"3063","3811","Telah mengabarkan kepada kami ['Amru bin Ali] dari [Khalid] yaitu Ibnu Al Harits telah menceritakan kepada kami [Syu'bah] dari [Abdul Malik] dari [Mujahid], dia berkata; [Rafi' bin Khadij] telah menceritakan, dia berkata; ""Rasulullah shallallahu 'alaihi wasallam keluar menemui kami kemudian melarang kami dari perkara yang dahulunya memberikan manfaat bagi kami. Beliau bersabda: ""Barang siapa yang memiliki tanah hendaknya dia menanaminya atau memberikannya atau membiarkannya."""
"3064","3812","Telah mengabarkan kepada kami [Abdur Rahman bin Khalid] telah menceritakan kepada kami [Hajjaj] telah menceritakan kepadaku [Syu'bah] dari [Abdul Malik] dari ['Atho`] dan [Thawus] serta [Mujahid] dari [Rafi' bin Khadij], dia berkata; ""Rasulullah shallallahu 'alaihi wasallam keluar menemui kami, kemudian melarang kami dari perkara yang dahulunya memberikan manfaat bagi kami, dan perintah Rasulullah shallallahu 'alaihi wasallam adalah lebih baik bagi kami. Beliau bersabda: ""Barang siapa yang memiliki tanah maka hendaknya dia menanaminya atau membiarkannya atau memberikanya."" (Akan tetapi) ada beberapa hal yang menunjukkan bahwa Thawus tidak mendengar hadits ini."
"3065","3814","Telah mengabarkan kepada kami [Isma'il bin Mas'ud] telah menceritakan kepada kami [Khalid bin Al Harits] telah menceritakan kepada kami [Abdul Malik] dari ['Atho`] dari [Jabir] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Barang siapa yang memiliki tanah maka hendaknya ia menanaminya apabila tidak mampu untuk menanaminya maka hendaknya ia memberikannya kepada saudaranya yang muslim dan jangan memintanya untuk menanam untuk dirinya."""
"3066","3815","Telah mengabarkan kepada kami ['Amru bin Ali] telah menceritakan kepada kami [Yahya] telah menceritakan kepada kami [Abdul Malik] dari ['Atho`] dari [Jabir], dia berkata; ""Rasulullah shallallahu 'alaihi wasallam bersabda: "" Barang siapa yang memiliki tanah maka hendaknya dia menanaminya atau memberikannya kepada saudaranya dan janganlah dia menyewakannya."" Hadits tersebut disetujui Abdur Rahman bin 'Amru Al Auza'i."
"3067","3816","Telah mengabarkan kepada kami [Hisyam bin 'Ammar] dari [Yahya bin Hamzah] telah menceritakan kepada kami [Al Auza'i] dari ['Atho`] dari [Jabir], dia berkata; ""Dahulu orang-orang memiliki kelebihan lahan, mereka menyewakannya dengan mendapatkan setengah, sepertiga, dan seperempat bagian. Kemudian Rasulullah shallallahu 'alaihi wasallam bersabda: ""Barang siapa yang memiliki tanah maka hendaknya dia menanaminya atau meminta orang lain untuk menanamnya atau menahannya."" Hadits tersebut disepakati oleh Mathar bin Thahman. "
"3068","3818","Telah mengabarkan kepada kami [Muhammad bin Isma'il bin Ibrahim] dari [Yunus] telah menceritakan kepada kami [Hammad] dari [Mathar] dari ['Atho`] dari [Jabir], dan dia merafa'kannya, Rasulullah shallallahu 'alaihi wasallam melarang dari menyewakan tanah. Dan hal tersebut disepakati oleh Abdul Malik bin Abdul Aziz bin Juraij atas pelarangan dari menyewakan tanah. "
"3069","3819","Telah mengabarkan kepada kami [Qutaibah] telah menceritakan kepada kami [Al Mufadhdhal] dari [Ibnu Juraij] dari ['Atho`] dan [Abu Az Zubair] dari [Jabir] bahwa Nabi shallallahu 'alaihi wasallam melarang dari mukhabarah (menanami tanah orang lain dengan imbalan sebagian dari tanaman hasil tanah tersebut), muzabanah dan muhaqalah serta menjual buah hingga layak untuk dimakan kecuali 'araya (menghadiahkan buah kurma yang masih ada di pohon kepada orang lain yang membutuhkan). Hal tersebut disetujui oleh Yunus bin 'Ubaid. "
